DATE_OF_INTEREST;CASE_COUNT;probable_case_count;HOSPITALIZED_COUNT;DEATH_COUNT;DEATH_COUNT_PROBABLE;CASE_COUNT_7DAY_AVG;all_case_count_7day_avg;HOSP_COUNT_7DAY_AVG;DEATH_COUNT_7DAY_AVG;all_death_count_7day_avg;BX_CASE_COUNT;bx_probable_case_count;BX_HOSPITALIZED_COUNT;BX_DEATH_COUNT;bx_probable_death_count;BX_CASE_COUNT_7DAY_AVG;bx_all_case_count_7day_avg;BX_HOSPITALIZED_COUNT_7DAY_AVG;BX_DEATH_COUNT_7DAY_AVG;bx_all_death_count_7day_avg;BK_CASE_COUNT;bk_probable_case_count;BK_HOSPITALIZED_COUNT;BK_DEATH_COUNT;bk_probable_death_count;BK_CASE_COUNT_7DAY_AVG;bk_all_case_count_7day_avg;BK_HOSPITALIZED_COUNT_7DAY_AVG;BK_DEATH_COUNT_7DAY_AVG;bk_all_death_count_7day_avg;MN_CASE_COUNT;mn_probable_case_count;MN_HOSPITALIZED_COUNT;MN_DEATH_COUNT;mn_probable_death_count;MN_CASE_COUNT_7DAY_AVG;mn_all_case_count_7day_avg;MN_HOSPITALIZED_COUNT_7DAY_AVG;MN_DEATH_COUNT_7DAY_AVG;mn_all_death_count_7day_avg;QN_CASE_COUNT;qn_probable_case_count;QN_HOSPITALIZED_COUNT;QN_DEATH_COUNT;qn_probable_death_count;QN_CASE_COUNT_7DAY_AVG;qn_all_case_count_7day_avg;QN_HOSPITALIZED_COUNT_7DAY_AVG;QN_DEATH_COUNT_7DAY_AVG;qn_all_death_count_7day_avg;SI_CASE_COUNT;si_probable_case_count;SI_HOSPITALIZED_COUNT;SI_DEATH_COUNT;si_probable_death_count;SI_CASE_COUNT_7DAY_AVG;si_all_case_count_7day_avg;SI_HOSPITALIZED_COUNT_7DAY_AVG;SI_DEATH_COUNT_7DAY_AVG;si_all_death_count_7day_avg;INCOMPLETE
06/15/2021;179;35;25;6;0;164;209;25;6;7;30;2;8;0;0;34;44;6;1;1;38;17;8;3;0;43;56;9;2;2;35;8;1;1;0;29;38;2;1;1;57;6;4;1;0;43;52;6;2;2;19;2;4;1;0;15;19;2;0;0;0
06/16/2021;174;58;23;6;0;159;205;25;6;6;29;14;6;1;0;30;41;6;1;1;47;13;5;2;0;41;54;8;2;2;31;14;5;3;0;28;37;3;1;1;41;12;7;0;0;43;52;6;1;1;26;5;2;0;0;16;20;2;0;0;0
06/17/2021;187;49;30;9;1;163;209;26;6;7;36;7;10;3;0;31;41;7;1;1;52;20;9;3;1;42;56;8;2;2;25;6;2;2;0;27;36;3;1;2;51;13;8;1;0;45;55;7;1;1;23;3;1;0;0;17;22;2;0;0;0
06/18/2021;158;31;18;8;0;159;203;25;7;7;19;6;2;1;0;28;37;6;1;1;58;5;7;3;0;44;58;8;2;3;14;4;3;1;0;24;31;3;1;2;47;5;5;1;0;45;53;6;1;1;20;11;1;2;0;18;23;2;1;1;0
06/19/2021;107;42;13;11;0;157;202;23;8;8;18;13;4;0;0;27;37;6;1;1;29;6;2;3;0;45;58;8;3;3;22;9;1;1;0;25;33;2;1;2;24;10;3;5;0;43;52;6;1;1;14;4;3;2;0;18;23;2;1;1;0
06/20/2021;96;41;25;5;0;154;199;23;7;8;14;7;4;0;0;26;35;6;1;1;33;12;10;4;0;44;58;8;3;3;14;7;2;0;0;24;32;2;1;1;26;10;8;1;0;42;51;6;1;1;9;5;2;0;0;18;23;2;1;1;0
06/21/2021;169;57;29;3;0;153;198;23;7;7;27;9;7;1;0;25;33;6;1;1;41;13;9;0;0;43;55;7;3;3;25;8;4;0;0;24;32;3;1;1;50;10;5;2;0;42;52;6;2;2;26;17;5;0;0;20;26;3;1;1;0
06/22/2021;171;45;33;7;1;152;198;24;7;7;21;5;3;1;0;23;32;5;1;1;50;12;7;2;0;44;56;7;2;3;33;10;2;1;1;23;32;3;1;1;50;11;14;3;0;41;51;7;2;2;17;7;7;0;0;19;27;3;1;1;0
06/23/2021;186;47;23;5;0;153;198;24;7;7;28;8;3;1;0;23;31;5;1;1;47;13;10;1;0;44;56;8;2;2;38;11;3;0;0;24;32;2;1;1;48;11;6;3;0;42;52;7;2;2;24;4;1;0;0;19;26;3;1;1;0
06/24/2021;175;59;14;5;0;152;198;22;6;6;18;10;1;1;0;21;29;3;1;1;51;16;8;3;0;44;55;8;2;2;30;9;1;0;0;25;33;2;0;1;47;19;2;1;0;42;53;6;2;2;29;5;2;0;0;20;27;3;1;1;0
06/25/2021;180;45;18;6;0;155;203;22;6;6;12;13;4;2;0;20;29;4;1;1;61;9;8;2;0;45;56;8;2;2;28;11;2;1;0;27;36;2;0;1;55;9;4;0;0;43;54;6;2;2;24;3;0;1;0;20;27;3;0;0;0
06/26/2021;118;44;18;3;0;156;205;23;5;5;11;10;4;0;0;19;28;4;1;1;37;15;7;2;0;46;59;8;2;2;15;10;2;1;0;26;36;2;0;1;31;6;2;0;0;44;55;6;1;1;24;3;3;0;0;22;28;3;0;0;0
06/27/2021;108;37;23;1;0;158;206;23;4;4;17;4;3;0;0;19;28;4;1;1;29;10;7;0;0;45;58;8;1;1;18;6;3;0;0;27;36;2;0;1;22;10;10;1;0;43;54;6;1;1;22;7;0;0;0;24;30;3;0;0;0
06/28/2021;205;81;25;6;0;163;214;22;5;5;29;16;3;0;0;19;29;3;1;1;48;17;7;1;0;46;59;8;2;2;45;18;5;1;0;30;40;3;1;1;53;21;8;2;0;44;56;7;1;1;30;9;3;2;0;24;30;2;0;0;0
06/29/2021;212;52;23;4;0;169;221;21;4;4;32;5;1;1;0;21;30;3;1;1;51;17;8;2;0;46;60;8;2;2;43;7;6;0;0;31;41;3;0;0;51;16;8;1;0;44;57;6;1;1;35;7;0;0;0;27;32;1;0;0;0
06/30/2021;225;87;21;4;0;175;233;20;4;4;30;15;3;0;0;21;32;3;1;1;74;21;7;2;0;50;65;7;2;2;43;24;4;1;0;32;44;3;1;1;51;17;6;1;0;44;58;6;1;1;27;10;1;0;0;27;34;1;0;0;0
07/01/2021;204;43;31;4;0;179;234;23;4;4;27;5;3;0;0;23;32;3;0;0;64;11;10;2;0;52;66;8;2;2;28;9;3;0;0;31;44;4;1;1;52;14;7;2;0;45;58;6;1;1;33;4;8;0;0;28;34;2;0;0;0
07/02/2021;232;67;36;7;1;186;245;25;4;4;32;14;7;2;0;25;35;3;0;0;60;23;13;0;1;52;68;8;1;1;61;14;5;1;0;36;49;4;1;1;58;12;8;4;0;45;59;7;2;2;21;4;5;0;0;27;34;3;0;0;0
07/03/2021;144;59;20;6;0;190;251;26;5;5;18;9;3;1;0;26;36;3;1;1;41;16;5;2;0;52;69;8;1;1;27;19;5;1;0;38;52;4;1;1;33;12;4;2;0;46;60;7;2;2;25;3;4;0;0;28;34;3;0;0;0
07/04/2021;120;48;21;4;0;192;254;25;5;5;14;5;1;1;0;26;36;3;1;1;30;16;9;2;0;53;70;8;2;2;23;11;3;0;0;39;53;4;1;1;34;16;7;1;0;47;63;7;2;2;19;0;2;0;0;27;32;3;0;0;0
07/05/2021;185;68;14;1;0;189;249;24;4;4;20;9;3;0;0;25;34;3;1;1;61;10;5;0;0;54;71;8;1;2;31;19;2;0;0;37;51;4;0;0;53;26;4;1;0;47;64;6;2;2;20;4;1;0;0;26;30;3;0;0;0
07/06/2021;360;111;23;3;0;210;279;24;4;4;47;21;3;2;0;27;38;3;1;1;126;30;7;1;0;65;83;8;1;1;76;20;3;0;0;41;58;4;0;0;79;34;5;0;0;51;70;6;2;2;32;6;5;0;0;25;30;4;0;0;0
07/07/2021;397;106;23;2;0;235;306;24;4;4;49;18;2;2;0;30;41;3;1;1;145;27;9;0;0;75;94;8;1;1;71;21;3;0;0;45;61;3;0;0;88;35;7;0;0;57;78;6;1;1;44;5;2;0;0;28;31;4;0;0;0
07/08/2021;367;124;24;2;0;258;341;23;4;4;50;23;5;1;0;33;47;3;1;1;110;37;8;0;0;82;105;8;1;1;80;28;3;1;0;53;72;3;0;0;81;23;5;0;0;61;83;6;1;1;46;13;3;0;0;30;35;3;0;0;0
07/09/2021;369;123;37;2;0;277;369;23;3;3;56;18;5;0;0;36;51;3;1;1;109;35;8;1;0;89;113;7;1;1;84;32;8;0;0;56;77;4;0;0;88;25;14;0;0;65;90;7;1;1;32;13;2;1;0;31;37;3;0;0;0
07/10/2021;236;119;17;2;0;291;390;23;2;2;37;18;2;0;0;39;55;3;1;1;63;32;4;1;0;92;119;7;1;1;47;34;3;0;0;59;82;4;0;0;59;29;9;1;0;69;96;7;0;0;30;6;0;0;0;32;39;2;0;0;0
07/11/2021;267;110;27;4;0;312;420;24;2;2;32;14;8;1;0;42;59;4;1;1;79;31;5;2;0;99;128;7;1;1;53;30;2;0;0;63;89;3;0;0;78;30;11;0;0;75;104;8;0;0;25;5;1;1;0;33;40;2;0;0;0
07/12/2021;473;167;24;4;1;353;476;25;3;3;68;27;7;1;0;48;68;5;1;1;176;47;9;0;0;115;150;7;1;1;85;46;2;0;0;71;101;3;0;0;109;42;6;3;1;83;114;8;1;1;35;5;0;0;0;35;42;2;0;0;0
07/13/2021;456;193;25;3;0;366;501;25;3;3;44;32;6;2;0;48;69;5;1;1;155;62;7;1;0;120;158;7;1;1;99;56;2;0;0;74;109;3;0;0;96;36;8;0;0;86;117;9;1;1;62;7;3;0;0;39;47;2;0;0;0
07/14/2021;544;203;47;2;0;387;536;29;3;3;59;33;11;0;0;49;73;6;1;1;184;73;13;2;0;125;170;8;1;1;141;50;7;0;0;84;124;4;0;0;114;34;15;0;0;89;121;10;1;1;46;13;2;0;0;39;48;2;0;0;0
07/15/2021;548;234;28;5;0;413;577;29;3;3;70;40;3;0;0;52;78;6;1;1;170;64;9;1;0;134;183;8;1;1;125;64;5;0;0;91;135;4;0;0;129;49;9;3;0;96;131;10;1;1;54;17;2;1;0;41;50;1;0;0;0
07/16/2021;552;183;36;5;0;439;612;29;4;4;72;38;7;0;0;55;83;6;1;1;182;46;17;0;0;144;195;9;1;1;119;54;2;2;0;96;143;3;0;0;117;38;10;2;0;100;137;10;1;1;61;7;1;1;0;45;53;1;0;0;0
07/17/2021;340;149;36;6;0;454;631;32;4;4;59;25;11;2;0;58;88;8;1;1;110;45;8;0;0;151;203;10;1;1;59;37;5;1;0;97;145;4;0;0;77;38;8;3;0;103;141;10;2;2;35;4;6;0;0;45;54;2;0;0;0
07/18/2021;387;196;37;2;1;471;661;33;4;4;36;26;6;0;1;58;90;7;1;1;136;80;19;1;0;159;219;12;1;1;82;43;3;0;0;101;151;4;0;0;104;42;6;1;0;107;146;9;2;2;29;5;4;0;0;46;54;3;0;0;0
07/19/2021;805;304;50;5;0;519;728;37;4;4;109;56;9;1;0;64;100;8;1;1;276;89;17;3;0;173;239;13;1;1;171;75;6;0;0;114;168;4;0;0;171;65;16;1;0;115;159;10;1;1;78;19;3;0;0;52;62;3;0;0;0
07/20/2021;704;226;52;4;0;554;768;41;4;4;94;29;7;1;0;71;107;8;1;1;230;71;21;2;0;184;251;15;1;1;159;55;6;0;0;122;176;5;0;0;147;52;15;1;0;123;168;11;2;2;74;19;4;0;0;54;66;3;0;0;0
07/21/2021;890;255;41;2;1;604;825;40;4;4;128;29;10;0;0;81;116;8;1;1;304;73;9;0;0;201;268;14;1;1;197;75;5;1;0;130;188;5;1;1;198;58;15;0;1;135;184;11;2;2;63;20;5;1;0;56;69;4;0;0;0
07/22/2021;967;322;51;3;0;664;897;43;4;4;136;44;15;0;0;91;126;9;1;1;324;86;18;0;0;223;293;16;1;1;224;83;6;1;0;144;205;5;1;1;195;77;10;1;0;144;197;11;1;1;88;32;3;1;0;61;76;4;0;0;0
07/23/2021;911;300;47;3;1;715;965;45;4;4;126;42;9;0;0;98;134;10;1;1;316;90;16;0;1;242;319;15;1;1;198;83;5;2;0;156;220;5;1;1;215;66;15;1;0;158;215;12;1;1;55;19;5;0;0;60;77;4;0;0;0
07/24/2021;550;256;42;2;0;745;1,010;46;3;3;57;47;5;0;0;98;137;9;0;0;187;85;14;2;0;253;335;16;1;1;111;56;7;0;0;163;230;5;1;1;141;46;11;0;0;167;225;13;1;1;54;22;5;0;0;63;82;4;0;0;0
07/25/2021;631;284;41;4;0;780;1,058;46;3;4;67;44;8;0;0;102;144;9;0;0;212;88;10;0;0;264;347;15;1;1;116;70;7;1;0;168;239;6;1;1;169;59;12;1;0;177;237;13;1;1;67;23;4;2;0;68;90;4;1;1;0
07/26/2021;1,217;393;58;1;1;839;1,129;47;3;3;155;81;8;0;0;109;154;9;0;0;421;104;21;0;0;285;370;16;1;1;254;90;8;0;1;180;253;6;1;1;273;80;18;0;0;191;254;14;1;1;114;38;4;1;0;74;98;4;1;1;0
07/27/2021;1,197;373;71;5;0;909;1,221;50;3;3;140;64;16;1;0;116;166;10;0;0;406;115;23;1;0;310;402;16;0;1;253;93;6;1;0;193;272;6;1;1;295;85;19;1;0;212;280;14;1;1;103;16;7;1;0;78;102;5;1;1;0
07/28/2021;1,239;448;74;6;0;959;1,298;55;3;4;189;94;13;2;0;124;184;11;0;0;382;136;13;1;0;321;422;16;1;1;274;79;14;2;0;204;283;8;1;1;286;113;32;1;0;225;300;17;1;1;108;26;3;0;0;84;109;4;1;1;0
07/29/2021;1,283;387;74;8;0;1,004;1,353;58;4;4;173;62;11;0;0;130;192;10;0;0;445;129;20;1;0;338;445;17;1;1;229;74;13;2;0;205;283;9;1;1;317;88;18;5;0;242;319;18;1;1;119;34;13;0;0;89;114;6;1;1;0
07/30/2021;1,274;380;78;10;0;1,056;1,416;63;5;5;159;59;18;1;0;134;199;11;1;1;427;119;19;4;0;354;465;17;1;1;247;70;11;3;0;212;288;9;1;1;318;98;28;2;0;257;338;20;1;1;123;34;3;0;0;98;126;6;1;1;0
07/31/2021;846;325;67;4;0;1,098;1,468;66;5;6;126;66;8;0;0;144;211;12;1;1;261;88;27;3;0;365;476;19;1;1;150;56;6;1;0;218;294;9;1;2;214;101;20;0;0;267;357;21;1;1;95;14;7;0;0;104;131;6;1;1;0
08/01/2021;823;329;47;11;1;1,126;1,502;67;6;7;91;63;10;0;0;148;217;12;1;1;291;81;15;2;0;376;486;20;2;2;149;62;5;2;0;222;297;9;2;2;219;96;16;5;0;275;369;22;2;2;73;27;3;2;1;105;132;6;1;1;0
08/02/2021;1,560;450;70;4;0;1,175;1,559;69;7;7;236;92;9;0;0;159;231;12;1;1;515;121;23;2;0;390;502;20;2;2;299;102;9;1;0;229;305;9;2;2;388;105;25;1;0;291;389;23;2;2;122;30;6;0;0;106;132;6;0;1;0
08/03/2021;1,571;459;94;3;0;1,228;1,625;72;7;7;230;79;17;2;0;172;246;12;1;1;486;124;26;0;0;401;515;20;2;2;340;102;10;1;0;241;319;10;2;2;363;124;31;0;0;301;404;24;2;2;152;30;13;0;0;113;141;7;0;0;0
08/04/2021;1,600;425;84;8;0;1,280;1,673;73;7;7;213;71;11;1;0;175;246;12;1;1;515;135;36;5;0;420;534;24;2;2;328;80;8;0;0;249;327;9;1;1;379;113;18;1;0;314;418;22;2;2;165;26;13;1;0;121;149;8;0;1;0
08/05/2021;1,521;524;88;6;1;1,314;1,727;75;7;7;209;90;20;1;0;181;255;13;1;1;517;190;24;2;0;430;553;24;3;3;315;97;18;0;1;261;342;10;1;1;366;112;24;2;0;321;428;23;2;2;114;35;4;1;0;121;149;7;1;1;0
08/06/2021;1,568;416;113;10;1;1,356;1,774;80;7;7;210;79;20;0;0;188;265;14;1;1;518;120;39;4;0;443;566;27;3;3;280;70;16;3;1;266;347;10;1;1;419;115;28;2;0;335;445;23;2;2;141;32;11;1;0;123;151;8;1;1;0
08/07/2021;1,141;335;84;14;0;1,398;1,817;83;8;8;178;61;18;2;0;195;272;15;1;1;371;107;25;5;0;459;584;27;3;3;174;47;13;2;0;269;349;11;1;2;293;93;21;3;0;347;455;23;2;2;125;27;8;2;0;127;157;8;1;1;0
08/08/2021;1,065;333;96;6;0;1,432;1,853;90;7;8;154;51;19;1;0;204;279;16;1;1;320;100;25;2;0;463;591;28;3;3;159;59;14;0;0;271;350;13;1;1;300;99;29;1;0;358;467;25;1;1;131;24;10;2;0;136;165;9;1;1;0
08/09/2021;1,882;445;128;9;1;1,478;1,898;98;8;8;287;85;29;0;0;212;285;19;1;1;624;120;43;3;0;479;607;31;3;3;304;74;16;3;0;271;347;14;1;2;494;127;41;3;1;373;485;27;2;2;172;39;0;0;0;143;173;8;1;1;0
08/10/2021;1,660;440;117;6;0;1,491;1,908;101;8;9;265;84;36;0;0;217;291;22;1;1;532;133;32;4;0;485;615;32;4;4;304;73;17;1;0;266;338;15;1;2;407;128;29;0;0;380;492;27;2;2;152;22;6;1;0;143;172;7;1;1;0
08/11/2021;1,747;274;136;6;3;1,512;1,907;109;8;9;262;45;29;2;0;224;294;24;1;1;543;80;39;0;1;489;611;32;3;3;350;50;11;1;2;269;337;15;1;2;440;78;38;3;0;388;496;30;2;2;151;21;19;0;0;141;169;8;1;1;0
08/12/2021;1,755;355;115;6;0;1,545;1,917;113;8;9;232;69;22;2;0;227;295;25;1;1;576;98;29;1;0;498;606;33;3;3;324;74;19;3;0;271;335;15;2;2;450;92;32;0;0;400;505;31;2;2;172;22;15;0;0;149;176;10;1;1;0
08/13/2021;1,596;458;136;9;0;1,549;1,927;116;8;9;266;94;30;2;0;235;305;26;1;1;497;135;45;3;0;495;605;34;3;3;292;78;15;1;0;272;337;15;2;2;394;127;40;3;0;397;503;33;2;2;145;24;7;0;0;150;175;9;1;1;0
08/14/2021;1,039;319;90;10;0;1,535;1,910;117;7;8;144;60;18;1;0;230;300;26;1;1;342;96;28;4;0;491;599;34;2;3;205;64;11;1;0;277;344;15;1;2;252;72;20;3;0;391;494;33;2;2;96;27;16;1;0;146;171;10;1;1;0
08/15/2021;1,137;330;106;6;1;1,545;1,920;118;7;8;140;55;15;1;0;228;298;26;1;1;417;97;38;2;1;504;613;36;2;3;196;57;21;1;0;282;349;16;2;2;303;85;25;1;0;391;493;32;2;2;81;36;8;1;0;138;166;10;0;0;0
08/16/2021;1,918;515;122;6;0;1,550;1,935;117;7;8;327;120;27;1;0;234;309;25;1;1;622;142;36;2;0;504;616;35;2;3;347;79;15;1;0;288;356;16;1;2;480;123;42;0;0;389;490;32;1;1;142;51;7;2;0;134;163;11;1;1;0
08/17/2021;1,735;439;128;15;1;1,561;1,945;119;8;9;295;80;32;7;0;238;313;25;2;2;591;137;36;3;0;513;625;36;2;2;296;82;15;1;0;287;356;15;1;2;419;105;34;3;1;391;489;33;2;2;133;35;13;1;0;131;162;12;1;1;0
08/18/2021;1,811;460;112;13;1;1,570;1,981;116;9;10;273;88;25;1;0;240;320;24;2;2;554;135;35;4;0;514;634;35;3;3;362;92;16;0;0;289;364;16;1;1;459;113;26;5;1;394;496;31;2;2;162;32;12;3;0;133;165;11;1;1;0
08/19/2021;1,682;441;91;13;1;1,560;1,983;112;10;11;265;90;20;2;0;244;328;24;2;2;543;122;24;7;0;509;633;35;4;4;317;89;11;0;1;288;365;15;1;1;418;107;25;2;0;389;494;30;2;3;136;33;10;2;0;128;162;10;1;1;0
08/20/2021;1,548;394;113;5;2;1,553;1,967;109;10;11;284;89;36;0;0;247;330;25;2;2;503;107;27;2;2;510;630;32;3;4;285;73;17;0;0;287;363;15;1;1;348;92;25;3;0;383;482;28;2;3;126;33;11;0;0;125;160;11;1;1;0
08/21/2021;1,082;317;112;16;0;1,559;1,973;112;11;11;179;78;27;1;0;252;338;26;2;2;334;76;30;7;0;509;626;32;4;4;179;65;19;1;0;283;360;16;1;1;272;75;33;7;0;386;486;30;3;3;118;23;4;0;0;128;163;9;1;1;0
08/22/2021;717;210;102;9;2;1,499;1,896;111;11;12;104;46;22;3;0;247;331;27;2;2;274;50;31;4;2;489;599;31;4;5;98;50;16;0;0;269;345;16;0;1;157;49;28;0;0;365;460;30;3;3;84;15;7;2;0;129;160;9;1;1;0
08/23/2021;1,945;467;112;12;0;1,503;1,893;110;12;13;289;99;34;1;0;241;323;28;2;2;640;140;26;5;0;491;601;30;5;5;362;105;17;0;0;271;351;16;0;0;492;100;29;5;0;366;458;29;4;4;162;23;7;1;0;132;159;9;1;1;0
08/24/2021;1,826;419;101;11;1;1,516;1,903;106;11;12;298;83;18;3;0;242;324;26;2;2;611;133;34;3;1;494;603;30;5;5;344;100;13;1;0;278;360;16;0;0;405;82;32;2;0;364;453;28;3;4;168;21;5;2;0;137;162;8;1;1;0
08/25/2021;1,769;451;107;8;0;1,510;1,895;105;11;11;284;72;27;3;0;243;323;26;2;2;568;154;31;4;0;496;608;29;5;5;361;101;17;1;0;278;361;16;0;1;386;98;31;0;0;354;440;29;3;3;169;26;4;0;0;138;162;7;1;1;0
08/26/2021;1,632;421;102;13;1;1,503;1,885;107;11;11;253;71;25;2;0;242;318;27;2;2;522;134;33;4;1;493;607;30;4;5;320;103;10;2;0;278;364;16;1;1;386;76;31;2;0;349;431;30;3;3;150;37;8;3;0;140;165;7;1;1;0
08/27/2021;1,438;396;102;9;1;1,487;1,870;105;11;12;241;88;25;0;0;235;312;25;2;2;459;119;32;4;0;487;602;31;4;5;261;62;13;1;1;275;359;15;1;1;345;96;25;4;0;349;431;30;3;3;132;31;9;0;0;140;166;6;1;1;0
08/28/2021;976;317;78;14;0;1,472;1,855;101;11;12;172;69;13;1;0;234;310;23;2;2;291;85;21;7;0;481;597;30;4;5;150;66;14;1;0;271;355;14;1;1;251;72;30;4;0;346;428;29;2;2;112;25;3;1;0;140;165;6;1;1;0
08/29/2021;979;257;85;13;1;1,509;1,899;98;11;12;138;50;25;2;0;239;315;24;2;2;338;75;23;7;1;490;610;29;5;5;154;44;11;0;0;279;362;14;1;1;258;69;22;3;0;360;445;29;3;3;91;19;8;1;0;141;167;6;1;1;0
08/30/2021;1,828;443;120;13;1;1,493;1,879;99;12;12;304;90;33;1;0;241;316;24;2;2;579;136;37;4;1;481;601;30;5;5;370;93;13;1;0;280;361;13;1;1;392;85;31;6;0;346;429;29;3;3;182;39;8;1;0;143;172;6;1;1;0
08/31/2021;1,618;372;118;10;1;1,463;1,842;102;11;12;258;86;31;1;0;236;311;26;1;1;528;99;29;3;1;469;584;29;5;5;303;85;25;2;0;274;353;15;1;1;326;72;24;2;0;335;416;28;3;3;203;30;12;2;0;148;178;7;1;1;0
09/01/2021;1,551;336;121;13;0;1,432;1,795;104;12;13;223;82;30;3;0;227;304;26;1;1;485;112;30;2;0;457;566;29;4;5;344;67;19;2;0;272;346;15;1;1;359;60;37;6;0;331;407;29;4;4;140;15;10;0;0;144;172;8;1;1;0
09/02/2021;1,425;338;91;11;2;1,402;1,753;102;12;13;212;82;32;2;0;221;299;27;1;1;476;93;19;3;2;451;554;27;4;5;261;64;6;3;0;263;332;14;1;2;303;71;24;3;0;319;394;28;4;4;173;28;11;0;0;148;174;9;1;1;0
09/03/2021;1,411;340;74;8;0;1,398;1,742;98;12;12;216;72;17;3;0;218;293;26;2;2;427;119;24;3;0;446;549;26;4;5;240;54;9;1;0;260;328;14;1;1;330;71;22;0;0;317;388;27;3;3;197;24;4;1;0;157;183;8;1;1;0
09/04/2021;901;257;100;12;1;1,388;1,722;101;11;12;126;46;22;3;0;211;284;27;2;2;252;79;31;4;0;441;543;28;4;4;153;51;11;1;0;261;326;13;1;1;260;60;32;3;0;318;388;27;3;3;110;21;6;1;1;157;182;8;1;1;0
09/05/2021;944;265;71;12;3;1,383;1,718;99;11;12;136;48;16;3;0;211;283;26;2;2;330;95;22;2;2;440;544;27;3;4;153;49;8;3;0;261;327;13;2;2;215;52;18;3;1;312;379;27;3;3;110;21;7;1;0;159;185;8;1;1;0
09/06/2021;941;273;74;17;1;1,256;1,567;93;12;13;165;57;19;5;0;191;258;24;3;3;272;90;20;6;1;396;494;25;3;4;177;42;11;0;0;233;292;13;2;2;229;59;22;5;0;289;352;26;3;3;98;25;6;1;0;147;171;8;1;1;0
09/07/2021;1,559;382;105;7;0;1,247;1,560;91;11;12;285;86;19;4;0;195;262;22;3;3;433;111;26;2;0;382;482;25;3;4;298;70;26;0;0;232;289;13;1;1;370;83;27;1;0;295;360;26;3;3;171;32;7;0;0;143;166;7;1;1;0
09/08/2021;1,582;392;95;20;0;1,252;1,573;87;12;13;234;60;22;1;0;196;261;21;3;3;461;106;29;8;0;379;478;24;4;5;367;105;19;3;0;236;298;13;2;2;389;92;24;6;0;299;369;24;3;3;131;29;3;2;0;141;167;6;1;1;0
09/09/2021;1,707;393;92;18;1;1,292;1,621;87;13;14;241;60;38;3;0;200;262;22;3;3;630;104;21;3;1;401;501;25;4;5;307;115;10;3;0;242;312;13;2;2;399;94;18;8;0;313;386;23;4;4;129;20;8;1;0;135;160;6;1;1;0
09/10/2021;1,537;416;93;15;0;1,310;1,650;90;14;15;231;92;26;2;0;203;267;23;3;3;502;119;27;6;0;411;512;25;4;5;295;92;9;1;0;250;325;13;2;2;376;83;26;6;0;320;394;24;5;5;133;30;6;0;0;126;151;6;1;1;0
09/11/2021;1,033;321;80;15;0;1,329;1,678;87;15;16;139;62;14;1;0;204;271;22;3;3;335;116;25;8;0;423;529;24;5;6;166;54;11;0;0;252;327;13;1;1;288;73;22;5;0;324;400;22;5;5;104;16;8;1;0;125;150;6;1;1;0
09/12/2021;1,207;346;86;12;0;1,367;1,727;89;15;15;127;70;15;3;0;203;273;22;3;3;504;137;28;2;0;448;560;25;5;5;216;57;14;3;0;261;337;14;1;1;258;64;26;3;0;330;408;24;5;5;102;18;6;1;0;124;148;6;1;1;0
09/13/2021;1,724;449;98;12;1;1,478;1,864;93;14;14;222;72;15;3;1;211;283;21;2;3;629;164;30;4;0;499;622;27;5;5;363;85;23;1;0;287;370;16;2;2;388;95;21;2;0;353;436;23;4;4;122;33;9;2;0;127;153;7;1;1;0
09/14/2021;1,636;441;79;9;1;1,489;1,883;89;14;15;201;76;12;1;0;199;270;20;2;2;606;139;30;6;0;524;650;27;5;5;308;98;19;1;1;289;375;15;2;2;373;89;16;1;0;353;437;22;4;4;147;39;6;0;0;124;150;7;1;1;0
09/15/2021;1,606;459;92;10;0;1,493;1,896;89;13;13;231;76;13;0;0;199;271;19;2;2;551;144;34;5;0;537;669;28;5;5;314;74;7;0;0;281;363;13;1;1;354;126;29;4;0;348;437;23;4;4;153;39;10;1;0;127;155;8;1;1;0
09/16/2021;1,384;431;81;11;1;1,447;1,856;87;12;12;191;76;21;2;0;192;267;17;2;2;451;126;18;2;1;511;646;27;5;5;285;85;11;1;0;278;356;13;1;1;320;108;27;5;0;337;428;24;4;4;135;36;7;1;0;128;158;7;1;1;0
09/17/2021;1,518;449;81;11;0;1,444;1,858;85;11;12;173;83;13;2;0;183;257;15;2;2;558;128;23;6;0;519;655;27;5;5;320;99;19;1;0;282;361;15;1;1;363;106;25;1;0;335;429;24;3;3;104;33;4;1;0;124;154;7;1;1;0
09/18/2021;946;348;83;10;1;1,432;1,849;86;11;11;104;61;17;2;0;178;252;15;2;2;355;109;27;1;0;522;657;27;4;4;135;51;18;1;0;277;356;16;1;1;263;95;22;6;1;331;429;24;3;3;88;32;3;0;0;122;154;6;1;1;0
09/19/2021;1,051;446;70;16;0;1,409;1,841;83;11;12;139;84;8;2;0;180;256;14;2;2;460;139;24;9;0;516;651;27;5;5;159;69;13;1;0;269;349;16;1;1;214;119;15;4;0;325;430;22;3;3;79;35;10;0;0;118;154;7;1;1;0
09/20/2021;1,632;505;92;15;1;1,396;1,836;83;12;12;243;113;26;2;0;183;264;16;2;2;546;124;24;7;0;504;634;26;5;5;289;92;18;1;1;259;340;15;1;1;403;140;17;4;0;327;439;22;4;4;150;36;8;1;0;122;158;7;1;1;0
